Index,Name,Predict,Ground Truth
273271,1f0ac00034c81048.jpg,21.633623123168945,6
273271,15df10008c97808a.jpg,33.42292785644531,20
273271,18f1d000d4b26eb1.jpg,56.90593719482422,20
273271,1f79d000d5f1a68f.jpg,38.49242401123047,16
273271,83fd000a7f0dba0.jpg,24.066783905029297,10
273271,49df000b72422a4.jpg,111.7159194946289,65
273271,6f08000d660ba5c.jpg,12.906134605407717,19
273271,70de000d7a4bf67.jpg,48.92251586914063,14
273271,1e59400094ef5d82.jpg,30.815786361694336,10
273271,2c38c00072c450c5.jpg,39.72655487060547,34
273271,1d7b80003ec0213d.jpg,31.53005599975586,4
273271,19d4b0009f615dd9.jpg,24.99220848083496,15
273271,2e3df0005fcee449.jpg,287.67486572265625,23
273271,14dc300072ecd939.jpg,44.66854095458984,20
273271,22b030001c7be4ec.jpg,25.83414077758789,5
273271,66c80000d2981c7.jpg,73.28244018554688,68
273271,2c4bb000b97e592c.jpg,22.39159774780273,13
273271,1c20c00070107528.jpg,144.157958984375,9
273271,128e30009deaa60c.jpg,63.54283142089844,45
273271,3aa80005bd2228c.jpg,102.9638671875,19
273271,1dad700087bcc50a.jpg,30.49325561523437,5
273271,20ae800047248409.jpg,59.417091369628906,5
273271,1c72c000a2ee47d5.jpg,19.954891204833984,8
273271,22f4f0002b8b12fd.jpg,48.88483428955078,26
273271,160e7000b3a0550e.jpg,26.47960090637207,22
273271,20a02000f1bcfb00.jpg,45.59524154663086,5
273271,1f5eb00035f864b3.jpg,212.08050537109372,19
273271,14f00058acfe2f.jpg,39.16904067993164,27
273271,1f521000946ad8d8.jpg,26.377185821533203,14
273271,1f3ca000086fb919.jpg,33.965476989746094,19
273271,2a7c20009fa3170e.jpg,37.10151290893555,25
273271,4df400094283283.jpg,179.8127899169922,78
273271,13d43000e395817c.jpg,300.3011474609375,37
273271,1f29200037af8acb.jpg,17.16819953918457,5
273271,2cea40001ab86356.jpg,56.889461517333984,62
273271,1eb8c0000beccfd1.jpg,20.55756378173828,5
273271,2a10a000c689f4cb.jpg,418.3427734375,9
273271,2d284000f7dfd099.jpg,119.58648681640624,8
273271,22f940006fbbb182.jpg,14.367115020751951,9
273271,1ed81000290034fa.jpg,52.26829147338867,5
273271,66ed000feeb94c4.jpg,524.4275512695312,10
273271,25de80001c3cb24b.jpg,25.69940185546875,14
273271,1fc8f00076bce197.jpg,14.01650047302246,5
273271,14f0d00052515611.jpg,100.09390258789062,34
273271,2b3eb0002dbca786.jpg,51.51133728027344,26
273271,1bd660006ab0ac6a.jpg,26.581485748291016,8
273271,12ccf00065c5c4ec.jpg,43.703800201416016,37
273271,15ed10009d6db026.jpg,58.81637573242188,23
273271,23d9d0000f219568.jpg,38.455509185791016,31
273271,2b0f0000f33b8464.jpg,21.31681060791016,20
273271,19b08000df8a9c2d.jpg,27.086265563964844,26
273271,1da8500031927201.jpg,26.69596099853516,5
273271,10f400006b6fb935.jpg,20.767066955566406,11
273271,2c2e6000e67483fc.jpg,64.6822509765625,7
273271,25d38000201516ad.jpg,47.683372497558594,93
273271,22d4b000dc140bf3.jpg,9.452726364135742,7
273271,130b000028458ffc.jpg,27.692407608032227,16
273271,1bb16000e7a389a3.jpg,18.426837921142575,5
273271,9e4f0004d21d70b.jpg,25.386608123779297,22
273271,1be0200037d3046d.jpg,34.665950775146484,13
273271,26f250004abc2e0d.jpg,31.81963157653809,6
273271,1fe29000ddadf112.jpg,156.88827514648438,5
273271,21ecc000206d7951.jpg,34.48967361450195,21
273271,2ba7800042e32680.jpg,18.900291442871094,7
273271,1fe910001b52222b.jpg,32.33592224121094,5
273271,2c582000ec648358.jpg,2940.6083984375,14
273271,2f9cf00055c5f408.jpg,19.196149826049805,17
273271,28cc90007e02e6a6.jpg,32.02557373046875,30
273271,1c4c300008432bc2.jpg,37.08834457397461,7
273271,1ff68000b0151886.jpg,17.52513885498047,11
273271,2cf58000b6724d4f.jpg,12.555766105651855,7
273271,1f194000b8070849.jpg,148.4449920654297,9
273271,2f91100026a5884d.jpg,30.414894104003903,17
273271,12ba800097883475.jpg,24.045433044433597,3
273271,162e3000d2db4fe1.jpg,35.38557434082031,14
273271,104ec00067d5b782.jpg,40.17633056640625,42
273271,26f86000482db820.jpg,32.32268524169922,6
273271,22c84000744abf1f.jpg,39.53258514404297,31
273271,2bb9000df8fb9a4.jpg,27.51686668395996,11
273271,61f6000dd621091.jpg,44.9289665222168,5
273271,12c170004bd53807.jpg,47.22435760498047,19
273271,2f11d000b2496dd0.jpg,52.006744384765625,43
273271,56da000eae8b77e.jpg,18.424560546875,17
273271,2b27b00094562021.jpg,18.75923538208008,9
273271,3a5e000d8876f1b.jpg,50.2938346862793,36
273271,1f6dd00084f9d116.jpg,31.733474731445312,7
273271,1b9330008da38cd6.jpg,37.86066436767578,14
273271,1cc7d000a31f3d60.jpg,40.64521026611328,5
273271,21f7f00077d5f4ec.jpg,17.75037384033203,5
273271,20ffb000f5650fea.jpg,37.5125617980957,4
273271,135a5000d155754b.jpg,19.59862899780273,3
273271,2d06000091c70338.jpg,32.605552673339844,18
273271,1e008000ee65ad31.jpg,13.107078552246094,9
273271,25d0003419579b.jpg,50.410247802734375,24
273271,1ddda0001685370d.jpg,32.757938385009766,9
273271,18e4e000478c1a3d.jpg,31.6575927734375,36
273271,2c499000f7243938.jpg,22.4460563659668,13
273271,1e97800008a6fcb5.jpg,19.24892807006836,6
273271,2c96700081ae3025.jpg,18.972774505615234,9
273271,2f189000f412b61d.jpg,145.93612670898438,53
